,global-confirmed,global-deaths,US-confirmed,US-deaths
2021-09-01,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/899ecb2da6d7cc5c8b9bafd19ac484a87ab7028f/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/899ecb2da6d7cc5c8b9bafd19ac484a87ab7028f/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/899ecb2da6d7cc5c8b9bafd19ac484a87ab7028f/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/899ecb2da6d7cc5c8b9bafd19ac484a87ab7028f/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-02,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8183f7d673bd5db7ee52f3c140caac36cd06e661/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8183f7d673bd5db7ee52f3c140caac36cd06e661/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8183f7d673bd5db7ee52f3c140caac36cd06e661/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/8183f7d673bd5db7ee52f3c140caac36cd06e661/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-03,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecf1b656b8a9ddf6926a32088a02300c2acceb38/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecf1b656b8a9ddf6926a32088a02300c2acceb38/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecf1b656b8a9ddf6926a32088a02300c2acceb38/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/ecf1b656b8a9ddf6926a32088a02300c2acceb38/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-04,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7fbe872fa680be4f2f7f6aac95af85d407886f6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7fbe872fa680be4f2f7f6aac95af85d407886f6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7fbe872fa680be4f2f7f6aac95af85d407886f6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e7fbe872fa680be4f2f7f6aac95af85d407886f6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-05,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/49bdf9d5ff0192f5118808ab4420396f93b02840/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/49bdf9d5ff0192f5118808ab4420396f93b02840/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/49bdf9d5ff0192f5118808ab4420396f93b02840/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/49bdf9d5ff0192f5118808ab4420396f93b02840/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-06,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/fa7263f17e3ac2cd2a43ec085c6c98e6c7ba10a9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/fa7263f17e3ac2cd2a43ec085c6c98e6c7ba10a9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/fa7263f17e3ac2cd2a43ec085c6c98e6c7ba10a9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/fa7263f17e3ac2cd2a43ec085c6c98e6c7ba10a9/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-07,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0be7fbc785fff7e452454d935f827368b39c168c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0be7fbc785fff7e452454d935f827368b39c168c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0be7fbc785fff7e452454d935f827368b39c168c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0be7fbc785fff7e452454d935f827368b39c168c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-08,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/07a989f7fa405d72c8a9f6431e8732693bdf50dd/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/07a989f7fa405d72c8a9f6431e8732693bdf50dd/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/07a989f7fa405d72c8a9f6431e8732693bdf50dd/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/07a989f7fa405d72c8a9f6431e8732693bdf50dd/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-09,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2819c35956c9524b169e27d027ee114c3426e512/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2819c35956c9524b169e27d027ee114c3426e512/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2819c35956c9524b169e27d027ee114c3426e512/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2819c35956c9524b169e27d027ee114c3426e512/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-10,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/24bbdccad67e794b1e6c1533c976f630fa58ee37/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/24bbdccad67e794b1e6c1533c976f630fa58ee37/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/24bbdccad67e794b1e6c1533c976f630fa58ee37/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/24bbdccad67e794b1e6c1533c976f630fa58ee37/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-11,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/280834c0d23228bf025ac1ab43d7168a38c0a04e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/280834c0d23228bf025ac1ab43d7168a38c0a04e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/280834c0d23228bf025ac1ab43d7168a38c0a04e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/280834c0d23228bf025ac1ab43d7168a38c0a04e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-12,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4631ef71f5de0e7c8b44238676a5039e7883acf8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4631ef71f5de0e7c8b44238676a5039e7883acf8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4631ef71f5de0e7c8b44238676a5039e7883acf8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4631ef71f5de0e7c8b44238676a5039e7883acf8/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-13,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5a1fd0d2471ce3e520f6d9bf21c9c37da07187c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5a1fd0d2471ce3e520f6d9bf21c9c37da07187c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5a1fd0d2471ce3e520f6d9bf21c9c37da07187c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a5a1fd0d2471ce3e520f6d9bf21c9c37da07187c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-14,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4d173aa376e4e2c2ff2d7b2e196e6dfba431aa2a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4d173aa376e4e2c2ff2d7b2e196e6dfba431aa2a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4d173aa376e4e2c2ff2d7b2e196e6dfba431aa2a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4d173aa376e4e2c2ff2d7b2e196e6dfba431aa2a/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-15,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a5135a3f5f21757fd03969d802f2b2c1c807612/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a5135a3f5f21757fd03969d802f2b2c1c807612/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a5135a3f5f21757fd03969d802f2b2c1c807612/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/1a5135a3f5f21757fd03969d802f2b2c1c807612/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-16,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/037b06631c2287001b668e043da858ee6310e914/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/037b06631c2287001b668e043da858ee6310e914/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/037b06631c2287001b668e043da858ee6310e914/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/037b06631c2287001b668e043da858ee6310e914/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-17,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0fb5e7856602ed544c918af219a08c8b73302a5e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0fb5e7856602ed544c918af219a08c8b73302a5e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0fb5e7856602ed544c918af219a08c8b73302a5e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0fb5e7856602ed544c918af219a08c8b73302a5e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-18,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/955832a606fa687b67bb0b661f33148ec411584c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/955832a606fa687b67bb0b661f33148ec411584c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/955832a606fa687b67bb0b661f33148ec411584c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/955832a606fa687b67bb0b661f33148ec411584c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-19,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4644914f474ce5906e6c78737bd4ed19e9f05013/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4644914f474ce5906e6c78737bd4ed19e9f05013/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4644914f474ce5906e6c78737bd4ed19e9f05013/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/4644914f474ce5906e6c78737bd4ed19e9f05013/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-20,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a3b37a06fc72a50d71d3f24bfca9f09a5a6b5049/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a3b37a06fc72a50d71d3f24bfca9f09a5a6b5049/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a3b37a06fc72a50d71d3f24bfca9f09a5a6b5049/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/a3b37a06fc72a50d71d3f24bfca9f09a5a6b5049/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-21,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3467e8db8b32505d5116eb748bb8ed55e08d73f3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3467e8db8b32505d5116eb748bb8ed55e08d73f3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3467e8db8b32505d5116eb748bb8ed55e08d73f3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/3467e8db8b32505d5116eb748bb8ed55e08d73f3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-22,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98a49f73a580ac41e61b40391cb729e2bdaf0a28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98a49f73a580ac41e61b40391cb729e2bdaf0a28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98a49f73a580ac41e61b40391cb729e2bdaf0a28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98a49f73a580ac41e61b40391cb729e2bdaf0a28/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-23,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9697c68548486888f7e4a3d42d2aa7f21ff28bba/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9697c68548486888f7e4a3d42d2aa7f21ff28bba/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9697c68548486888f7e4a3d42d2aa7f21ff28bba/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/9697c68548486888f7e4a3d42d2aa7f21ff28bba/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-24,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7a84f7fd2fde76d6b7182650eba11429d9bf9b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7a84f7fd2fde76d6b7182650eba11429d9bf9b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7a84f7fd2fde76d6b7182650eba11429d9bf9b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/7a84f7fd2fde76d6b7182650eba11429d9bf9b46/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-25,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/01bc3c88114410f3a051dc95b17d6775ef228771/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/01bc3c88114410f3a051dc95b17d6775ef228771/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/01bc3c88114410f3a051dc95b17d6775ef228771/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/01bc3c88114410f3a051dc95b17d6775ef228771/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-26,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/85d15b526729ad31da6b04a9c38c39c1296edf25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/85d15b526729ad31da6b04a9c38c39c1296edf25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/85d15b526729ad31da6b04a9c38c39c1296edf25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/85d15b526729ad31da6b04a9c38c39c1296edf25/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-27,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/665d6de20ae9a0a1c7280195cb216e9fa8be935e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/665d6de20ae9a0a1c7280195cb216e9fa8be935e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/665d6de20ae9a0a1c7280195cb216e9fa8be935e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/665d6de20ae9a0a1c7280195cb216e9fa8be935e/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-28,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0ab1577f2e5062db03c5e6cc8bd03fbbc15a25e1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0ab1577f2e5062db03c5e6cc8bd03fbbc15a25e1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0ab1577f2e5062db03c5e6cc8bd03fbbc15a25e1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/0ab1577f2e5062db03c5e6cc8bd03fbbc15a25e1/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-29,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e92c1923a4d7f07e332a5d7c5b37b6d16426e97c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e92c1923a4d7f07e332a5d7c5b37b6d16426e97c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e92c1923a4d7f07e332a5d7c5b37b6d16426e97c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/e92c1923a4d7f07e332a5d7c5b37b6d16426e97c/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-09-30,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2ea9ddab35adc02f313ec9ffc1c2205ac799ec48/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2ea9ddab35adc02f313ec9ffc1c2205ac799ec48/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2ea9ddab35adc02f313ec9ffc1c2205ac799ec48/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/2ea9ddab35adc02f313ec9ffc1c2205ac799ec48/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-10-01,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/d771bc8a78bf34816e50b2f09d73253331897fb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/d771bc8a78bf34816e50b2f09d73253331897fb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/d771bc8a78bf34816e50b2f09d73253331897fb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/d771bc8a78bf34816e50b2f09d73253331897fb6/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-10-02,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/227770f6e88c4b74cd1ad5ef1c4c590521381457/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/227770f6e88c4b74cd1ad5ef1c4c590521381457/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/227770f6e88c4b74cd1ad5ef1c4c590521381457/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/227770f6e88c4b74cd1ad5ef1c4c590521381457/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-10-03,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/22dbee5e0ff1a36c21cb75fea254a2fb91dd94ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/22dbee5e0ff1a36c21cb75fea254a2fb91dd94ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/22dbee5e0ff1a36c21cb75fea254a2fb91dd94ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/22dbee5e0ff1a36c21cb75fea254a2fb91dd94ed/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-10-04,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98fdeebc91b8f0fed6b1e729d71511f65af40043/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98fdeebc91b8f0fed6b1e729d71511f65af40043/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98fdeebc91b8f0fed6b1e729d71511f65af40043/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/98fdeebc91b8f0fed6b1e729d71511f65af40043/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
2021-10-05,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/083f50c2a968fa33bf4eac9b5f0c59c9cddb63e3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/083f50c2a968fa33bf4eac9b5f0c59c9cddb63e3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/083f50c2a968fa33bf4eac9b5f0c59c9cddb63e3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv,https://raw.githubusercontent.com/CSSEGISandData/COVID-19/083f50c2a968fa33bf4eac9b5f0c59c9cddb63e3/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv
